comp,post_bugs,size,complexity,prior_changes,change_churn,prior_bugs,total,minor,major,ownership,entropy,review_rate,review_churn_rate,voters,minor_voters,major_voters,voter_ownership,self_reviews,too_quick,little_discussion,median_revspeed,mean_revspeed,median_discussion,mean_discussion,minor_wrote_no_major_revd,minor_wrote_no_owner_revd,median_voterscore,mean_voterscore,actors,minor_actors,major_actors,actor_ownership,owner_more_author,median_maxexp,mean_maxexp,median_minexp,mean_minexp,subsystem,DataClass,TraditionBreaker,SchizophrenicClass,GodClass,GodModule,SchizophrenicModule,DataModule,FeatureEnvy,DataClumps,SiblingDuplication,InternalDuplication,ExternalDuplication,MessageChains
qtbase.src/widgets/doc/snippets/qlistwidget-using,0,75,0.120000001,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,12,0,12,1,0,1,1,0.816939891,0.825136612,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qsortfilterproxymodel,0,23,0.043478265,1,2,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,12,0,12,1,0,1,1,0.814102564,0.823717949,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qsplashscreen,0,13,0.076923084,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qstackedlayout,0,33,0.060606063,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qstackedwidget,0,33,0.060606063,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qstyleoption,0,64,0.187500001,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qstyleplugin,0,42,0.190476192,1,2,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,8,0,8,1,0,1,1,0.816939891,0.82425633,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qtablewidget-resizing,0,49,0.163265308,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qtablewidget-using,0,102,0.11764706,2,8,0,2,0,2,0.5,0.974110895,1,1,7,0,7,1,1,1,0,17.51652744,17.51652744,0.000149987,0.000149987,3,3,0,0,11,0,11,1,0,1,1,0.875,0.827416982,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qtreewidgetitemiterator-using,0,119,0.142857144,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,12,0,12,1,0,1,1,0.816939891,0.825136612,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qtreewidget-using,0,129,0.11627907,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,12,0,12,1,0,1,1,0.816939891,0.825136612,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/reading-selections,0,66,0.075757577,1,6,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,13,0,13,1,0,1,1,0.814102564,0.823717949,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/shareddirmodel,0,19,0.052631584,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/sharedtablemodel,0,22,0.13636364,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,13,0,13,1,0,1,1,0.814102564,0.823717949,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/simplemodel-use,0,22,0.090909095,2,4,0,2,0,2,0.5,1,1,1,7,0,7,1,0,1,0,17.51652744,17.51652744,0.000149987,0.000149987,2,2,0,0,11,0,11,1,0,1,1,0.770833333,0.792467949,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/splitter,0,26,0.115384619,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/splitterhandle,0,44,0.113636366,1,4,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/stringlistmodel,0,94,0.20212766,2,10,0,2,0,2,0.5,0.974110895,1,1,7,0,7,1,0,1,0,17.51652744,17.51652744,0.000149987,0.000149987,2,2,0,0,11,0,11,1,0,1,1,0.770833333,0.792467949,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/styles,0,26,0.115384619,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/stylesheet,0,8,0.125000011,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/textdocument-imagedrop,0,22,0.227272731,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/timeline,0,19,0.105263163,2,10,0,2,0,2,0.5,1,1,1,7,0,7,1,1,1,0,17.51652744,17.51652744,0.000149987,0.000149987,2,2,0,0,11,0,11,1,0,1,1,0.770833333,0.793886612,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/updating-selections,0,60,0.066666668,1,6,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,17,0,17,1,0,1,1,0.961538462,0.858974359,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/whatsthis,0,17,0.117647064,1,2,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/widget-mask,0,10,0.100000009,1,2,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/widgets-tutorial,0,5,0.200000016,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,10,0,10,1,0,1,1,0.961538462,0.858974359,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/effects,1,1601,0.174266084,3,27,1,2,0,2,0.666666667,0.985124305,1,1,9,0,9,1,0,1,0,18.71681605,20.81485147,0.00041511,0.000562434,12,12,0,0,23,0,23,1,0,1,1,0.886904762,0.84219334,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/graphicsview,8,24732,0.213286431,31,627,9,16,11,5,0.258064516,0.960523954,0.903225806,0.985553772,30,17,13,1,3,3,4,1265.490909,6887.844817,0.043518519,0.166622739,89,96,0,0.013753438,85,64,21,1,0,1,1,1,0.973368778,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/itemviews,22,23055,0.229754934,42,1176,7,20,15,5,0.30952381,0.938522696,0.69047619,0.49914966,31,21,10,1,3,4,2,145.5330579,7586.935762,0.029177719,0.137588846,85,109,0,0.047919168,92,79,13,0.987394958,0,0.996261682,0.986941348,0.987394958,0.967455034,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/kernel,22,20815,0.235214989,88,1590,23,39,36,3,0.181818182,0.937322278,0.953488372,0.912492074,57,38,19,1,6,12,10,283.8572709,2995.158315,0.071794872,0.136132835,481,481,0,0.003911003,136,122,14,0.988636364,0,0.99463807,0.986971476,0.988636364,0.967705814,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/statemachine,0,774,0.259689923,4,46,1,3,0,3,0.5,0.986699118,1,1,10,0,10,1,1,2,0,14.35392484,15.93522614,0.000308301,0.000472198,12,12,0,0,28,0,28,1,0,1,1,0.967213115,0.861881233,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/styles,14,37438,0.223756611,69,3326,25,29,25,4,0.275362319,0.959834936,0.955882353,0.994464945,39,27,12,1,8,10,3,381.8580563,2649.495197,0.076923077,0.181627463,172,172,0,0.002569637,103,94,9,0.996478873,0,0.996478873,0.995351789,0.996478873,0.979103345,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/util,2,5818,0.21742867,10,222,4,8,0,8,0.2,0.987115202,1,1,20,0,20,1,1,3,0,40.2206251,3468.863364,0.036363636,0.182461607,46,47,0,0.006779661,63,48,15,0.967213115,0,1,0.969356092,0.967213115,0.908052198,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/widgets,13,49942,0.214408714,69,2082,11,38,35,3,0.086956522,0.972534464,0.869565217,0.801863659,47,31,16,1,11,5,2,696.9176024,6790.43396,0.057820856,0.153552204,354,354,0,0.005307736,125,105,20,0.992327366,0,0.992327366,0.989259168,0.992327366,0.972259218,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/winmain,0,15,0.066666673,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,6,6,0,0,12,0,12,1,0,1,1,0.666666667,0.757892019,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml,0,2,0,1,4,0,1,0,1,1,1,1,1,7,0,7,1,0,1,0,9.991033624,9.991033624,0.00041511,0.00041511,2,2,0,0,9,0,9,1,0,1,1,0.916666667,0.854322245,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml/doc/snippets/code,0,90,0,2,14,1,1,0,1,1,1,1,1,7,0,7,1,1,0,0,154.0430836,154.0430836,0.008113758,0.008113758,2,2,0,0,9,0,9,1,0,1,1,0.818181818,0.818181818,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml/doc/snippets/rsslisting,0,154,0.207792208,2,506,0,2,0,2,0.5,0.975754697,1,1,10,0,10,1,0,1,0,22.68455791,22.68455791,0.002025526,0.002025526,3,3,0,0,17,0,17,1,0,1,1,0.96969697,0.860606061,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml/doc/snippets/simpleparse,0,27,0.185185188,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.767676768,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml/dom,0,4095,0.232722833,3,10,1,2,0,2,0.666666667,0.984608318,1,1,10,0,10,1,0,2,1,9.991033624,15.28480168,0.00041511,0.006837864,26,26,0,0,33,12,21,1,0,1,1,0.96969697,0.897059476,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml/sax,0,5351,0.220893291,5,42,0,4,0,4,0.4,0.997361583,1,1,18,0,18,1,2,3,0,11.63241107,2382.68505,0.00041511,0.007183531,12,14,0,0.038095238,33,19,14,1,0,1,1,0.941747573,0.880050632,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.tools/configure,10,4228,0.270577105,58,819,9,17,14,3,0.551724138,0.956363098,0.896551724,0.94124847,28,17,11,1,6,5,9,1277.450893,6087.986183,0.1,0.189439752,213,213,0,0.003461338,103,89,14,0.992592593,0,0.992592593,0.992399792,0.992592593,0.980911904,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.tools/shared/windows,0,13,0.076923084,1,4,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/accessibilityinspector,0,721,0.163661581,5,123,0,2,0,2,0.8,0.972776552,1,1,7,0,7,1,1,0,0,415.2105263,1183.587503,0.028571429,0.120341931,11,11,0,0,12,0,12,1,0,1,1,0.99704142,0.894383461,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/aglfn,0,147,0.108843538,1,4,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,9,0,9,1,0,1,1,0.666666667,0.764957265,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/corelib/qurl-generateTLDs,0,114,0.114035088,2,36,0,2,0,2,0.5,1,1,1,5,0,5,1,1,1,0,18.39322028,18.39322028,8.06E-05,8.06E-05,5,5,0,0,11,0,11,1,0,1,1,0.666666667,0.754227859,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/glgen,0,1208,0.144039735,2,1833,1,1,0,1,1,1,1,1,5,0,5,1,0,1,0,29.74168702,29.74168702,0.062714413,0.062714413,0,0,0,0,6,0,6,1,1,1,1,1,1,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/lexgen,0,1755,0.207977208,2,118,0,2,0,2,0.5,0.987218381,1,1,7,0,7,1,0,1,0,17.51652744,17.51652744,0.000149987,0.000149987,4,4,0,0,13,0,13,1,0,1,1,0.666666667,0.744047619,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/unicode,0,2210,0.121266968,3,325,0,2,0,2,0.666666667,1,1,1,9,0,9,1,0,1,1,33.73670475,38.73422888,9.85E-05,0.000410456,4,4,0,0.074074074,17,3,14,0.928571429,0,0.989051095,0.972016544,0.928571429,0.841545012,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/unicode/codecs/big5,0,78,0.153846155,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/xkbdatagen,0,432,0.060185185,1,4,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,6,6,0,0,10,0,10,1,0,1,1,0.666666667,0.761904762,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/networkaccessmanagerfactory,0,41,0.170731709,1,2,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/plugins,0,82,0.195121952,1,2,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,3,3,0,0,10,0,10,0.75,0,1,0.998762376,0.583333333,0.486519608,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/adding,0,50,0.140000002,1,6,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/attached,0,213,0.150234742,1,10,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/binding,0,316,0.151898734,1,14,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/coercion,0,118,0.144067797,1,10,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/default,0,119,0.142857144,1,10,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/extended,0,89,0.123595507,1,6,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/grouped,0,181,0.149171271,1,10,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/methods,0,100,0.150000001,1,10,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/properties,0,93,0.150537635,1,10,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/signal,0,223,0.147982063,1,10,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/valuesource,0,284,0.140845071,1,14,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/shell,0,76,0.197368422,1,2,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/tutorials/extending/chapter1-basics,0,53,0.132075473,1,207,0,1,0,1,1,1,1,1,4,0,4,1,0,1,0,11.75319733,11.75319733,0.000561482,0.000561482,3,3,0,0,8,0,8,1,0,1,1,0.857142857,0.857142857,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/tutorials/extending/chapter2-methods,0,62,0.129032259,1,225,0,1,0,1,1,1,1,1,4,0,4,1,0,1,0,11.75319733,11.75319733,0.000561482,0.000561482,3,3,0,0,8,0,8,1,0,1,1,0.857142857,0.857142857,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/tutorials/extending/chapter3-bindings,0,65,0.13846154,1,227,0,1,0,1,1,1,1,1,4,0,4,1,0,1,0,11.75319733,11.75319733,0.000561482,0.000561482,3,3,0,0,8,0,8,1,0,1,1,0.857142857,0.857142857,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/tutorials/extending/chapter4-customPropertyTypes,0,79,0.12658228,1,346,0,1,0,1,1,1,1,1,4,0,4,1,0,1,0,11.75319733,11.75319733,0.000561482,0.000561482,3,3,0,0,8,0,8,1,0,1,1,0.857142857,0.857142857,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/tutorials/extending/chapter5-listproperties,0,106,0.141509435,1,367,0,1,0,1,1,1,1,1,4,0,4,1,0,1,0,11.75319733,11.75319733,0.000561482,0.000561482,3,3,0,0,8,0,8,1,0,1,1,0.857142857,0.857142857,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/tutorials/extending/chapter6-plugins,0,107,0.140186917,1,409,0,1,0,1,1,1,1,1,4,0,4,1,0,1,0,11.75319733,11.75319733,0.000561482,0.000561482,3,3,0,0,8,0,8,1,0,1,1,0.857142857,0.857142857,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/xmlhttprequest,0,1,1.9999999,3,8,1,3,0,3,0.333333333,1,1,1,8,0,8,1,1,1,0,80.94501366,59.30362731,0.000455373,0.005804733,2,2,0,0,14,0,14,0.833333333,0,1,0.972222222,0.7,0.59379085,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/accessibility,0,1,1.9999999,3,6,1,3,0,3,0.333333333,1,1,1,8,0,8,1,1,1,0,80.94501366,59.30362731,0.000455373,0.005804733,1,1,0,0,11,0,11,0.8,0,1,1,0.7,0.545882353,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/animation,0,1,1.9999999,3,6,1,3,0,3,0.333333333,1,1,1,8,0,8,1,2,1,0,80.94501366,59.30362731,0.000455373,0.005804733,1,1,0,0,11,0,11,0.8,0,1,1,0.7,0.545882353,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/canvas,0,1,1.9999999,3,6,1,3,0,3,0.333333333,1,1,1,8,0,8,1,1,1,0,80.94501366,59.30362731,0.000455373,0.005804733,2,2,0,0,13,0,13,0.833333333,0,1,1,0.7,0.59379085,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/customitems/maskedmousearea,0,130,0.176923078,3,12,1,3,0,3,0.333333333,0.975176744,1,1,6,0,6,1,1,1,0,80.94501366,61.29602307,0.016666667,0.08904068,2,2,0,0,11,0,11,0.8,0,1,0.96,0.666666667,0.559215686,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/customitems/painteditem,0,53,0.094339624,1,4,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/customitems/painteditem/TextBalloonPlugin,0,10,0.100000009,1,2,0,1,0,1,1,1,1,1,3,0,3,1,1,0,0,80.94501366,80.94501366,0.000455373,0.000455373,2,2,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/calqlatr,0,1,1.9999999,3,45,1,3,0,3,0.333333333,1,1,1,8,0,8,1,1,1,0,80.94501366,59.30362731,0.000455373,0.005804733,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/maroon,0,1,1.9999999,3,45,1,3,0,3,0.333333333,1,1,1,8,0,8,1,1,1,0,80.94501366,59.30362731,0.000455373,0.005804733,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/photosurface,0,7,0.142857155,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,0,1,1,1,1,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/samegame,0,57,0.035087721,3,101,1,3,0,3,0.333333333,1,1,1,8,0,8,1,2,1,0,80.94501366,59.30362731,0.000455373,0.005804733,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/stocqt,0,1,1.9999999,3,45,1,3,0,3,0.333333333,1,1,1,8,0,8,1,1,1,0,80.94501366,59.30362731,0.000455373,0.005804733,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/tweetsearch,0,1,1.9999999,3,45,1,3,0,3,0.333333333,1,1,1,8,0,8,1,2,1,0,80.94501366,59.30362731,0.000455373,0.005804733,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/dialogs/systemdialogs,0,1,1.9999999,1,41,0,1,0,1,1,1,1,1,6,0,6,1,0,0,0,211.6937669,211.6937669,0.024390244,0.024390244,0,0,0,0,8,0,8,1,1,1,1,1,1,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
